dteday,hour,holiday,year,workingday,temp,atemp,hum,windspeed,casual,registered,counts,spring,summer,fall,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Mon,Tue,Wed,Thu,Fri,Sat,Cloudy,Snow,Storm
2011-07-13,16,0,0,1,0.66,0.5909,0.89,0.0,23,118,141,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012-05-01,4,0,1,1,0.52,0.5,0.72,0.0896,1,7,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2011-11-16,10,0,0,1,0.46,0.4545,0.94,0.0,4,32,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2012-11-30,19,0,1,1,0.32,0.3485,0.66,0.0,18,359,377,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2012-04-01,12,0,1,0,0.42,0.4242,0.67,0.2239,187,258,445,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-02-07,7,0,0,1,0.18,0.2424,0.86,0.0,6,89,95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-05-14,15,0,0,0,0.54,0.5152,0.94,0.1642,73,221,294,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-03-18,1,0,1,0,0.46,0.4545,0.82,0.1343,25,88,113,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-06,8,0,1,1,0.22,0.2273,0.69,0.1642,20,568,588,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2012-11-23,14,0,1,1,0.5,0.4848,0.36,0.2537,240,195,435,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2012-05-11,12,0,1,1,0.56,0.5303,0.28,0.4179,89,259,348,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-01,21,0,1,0,0.64,0.5758,0.89,0.0,21,83,104,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2012-09-04,17,0,1,1,0.76,0.7273,0.7,0.3582,110,746,856,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-30,17,0,1,1,0.56,0.5303,0.6,0.1642,66,617,683,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-12,16,0,1,1,0.48,0.4697,0.31,0.2836,54,299,353,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-06,1,0,1,1,0.22,0.2576,0.75,0.0896,0,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-16,0,0,1,1,0.72,0.6970000000000001,0.79,0.1045,11,32,43,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2012-02-10,5,0,1,1,0.24,0.2273,0.52,0.2239,0,17,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-01-30,18,0,0,0,0.26,0.2576,0.65,0.1642,8,57,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-06-12,11,0,1,1,0.66,0.6061,0.83,0.3582,8,57,65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011-09-18,2,0,0,0,0.44,0.4394,0.82,0.2537,21,68,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-02,23,0,0,0,0.22,0.2273,0.47,0.1642,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-10,19,1,0,0,0.58,0.5455,0.78,0.0896,69,267,336,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2011-06-30,21,0,0,1,0.72,0.6515,0.37,0.1045,81,242,323,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-01,21,0,0,1,0.32,0.3333,0.53,0.1343,9,84,93,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-09-20,13,0,0,1,0.56,0.5303,0.94,0.1343,22,81,103,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2011-03-15,0,0,0,1,0.32,0.3485,0.53,0.0,7,7,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-07,23,0,1,0,0.46,0.4545,0.23,0.2239,32,86,118,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-08-05,19,0,1,0,0.7,0.6667,0.84,0.2239,46,139,185,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-09-21,17,0,1,1,0.68,0.6364,0.57,0.2836,107,739,846,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2012-05-29,0,0,1,1,0.7,0.6667,0.79,0.19399999999999998,12,33,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-07-21,23,0,1,0,0.6,0.5455,0.88,0.0,32,117,149,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-12-21,21,0,1,1,0.26,0.2273,0.41,0.4179,2,68,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-05-09,0,0,0,1,0.46,0.4545,0.82,0.0896,31,22,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-11-30,19,0,0,1,0.32,0.303,0.57,0.2836,6,273,279,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2011-12-20,12,0,0,1,0.44,0.4394,0.54,0.1343,16,159,175,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2012-12-19,4,0,1,1,0.24,0.2424,0.75,0.1343,1,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-15,17,0,0,1,0.5,0.4848,0.72,0.19399999999999998,29,422,451,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2012-12-01,22,0,1,0,0.3,0.3333,0.87,0.0,17,130,147,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2012-09-12,2,0,1,1,0.52,0.5,0.72,0.0896,2,9,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-11-03,11,0,0,1,0.44,0.4394,0.67,0.19399999999999998,12,108,120,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2012-02-11,22,0,1,0,0.14,0.1061,0.39,0.3881,0,46,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-10-11,2,0,1,1,0.42,0.4242,0.5,0.1343,4,7,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2012-12-13,0,0,1,1,0.28,0.2727,0.52,0.2239,1,31,32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2011-11-03,17,0,0,1,0.48,0.4697,0.55,0.0896,33,465,498,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2012-01-28,0,0,1,0,0.3,0.2879,0.52,0.2836,1,68,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-24,23,0,0,0,0.6,0.5455,0.88,0.0896,27,123,150,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2012-04-13,0,0,1,1,0.4,0.4091,0.37,0.2537,14,41,55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-10-28,20,0,0,1,0.34,0.3182,0.61,0.2239,12,131,143,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2011-09-30,6,0,0,1,0.52,0.5,0.83,0.2239,0,98,98,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-09-09,1,0,0,1,0.62,0.5152,1.0,0.1642,0,8,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2011-06-14,7,0,0,1,0.56,0.5303,0.52,0.4179,19,346,365,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-06-15,1,0,0,1,0.54,0.5152,0.64,0.2836,0,14,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-21,4,0,1,1,0.22,0.2727,0.64,0.0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-09-26,4,0,0,1,0.62,0.5455,0.94,0.0896,2,4,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2011-07-05,8,0,0,1,0.72,0.6818,0.62,0.1343,41,391,432,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-08-31,0,0,0,1,0.6,0.5909,0.69,0.0,8,24,32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-03-03,9,0,1,0,0.38,0.3939,0.87,0.0896,7,87,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2012-12-24,2,0,1,1,0.2,0.2576,0.75,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2011-10-18,1,0,0,1,0.46,0.4545,0.88,0.0,4,7,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2012-07-26,17,0,1,1,0.9,0.8636,0.45,0.4179,110,628,738,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-11-10,5,0,0,1,0.36,0.3485,1.0,0.1343,1,22,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2011-12-01,1,0,0,1,0.26,0.2424,0.6,0.2836,1,9,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2012-03-25,5,0,1,0,0.4,0.4091,1.0,0.2537,0,6,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-09-13,16,0,1,1,0.72,0.6515,0.39,0.0896,85,406,491,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-10-12,20,0,0,1,0.54,0.5152,0.94,0.1045,9,81,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2012-02-15,21,0,1,1,0.34,0.3333,0.53,0.1642,8,170,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-04-15,6,1,0,0,0.36,0.3636,0.81,0.0896,5,42,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-29,9,0,0,1,0.72,0.6515,0.45,0.3881,32,189,221,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-04-06,4,0,1,1,0.34,0.3182,0.49,0.2537,2,3,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-02-05,7,0,0,0,0.22,0.2576,0.93,0.0896,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2011-12-21,23,0,0,1,0.5,0.4848,0.88,0.19399999999999998,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2012-05-25,16,0,1,1,0.78,0.7121,0.52,0.2239,137,447,584,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-22,18,0,1,1,0.66,0.6212,0.65,0.1642,147,654,801,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-11-21,3,0,1,1,0.28,0.2879,0.87,0.1045,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-11-28,19,0,0,1,0.54,0.5152,0.73,0.2239,4,260,264,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2012-09-05,18,0,1,1,0.76,0.7424,0.75,0.19399999999999998,82,757,839,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-12-13,7,0,0,1,0.16,0.1667,0.8,0.1642,2,221,223,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2012-03-31,21,0,1,0,0.4,0.4091,0.71,0.3284,36,107,143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011-04-08,17,0,0,1,0.32,0.303,0.93,0.2537,10,138,148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2011-06-30,4,0,0,1,0.58,0.5455,0.64,0.1343,2,4,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-09-09,6,0,0,1,0.62,0.5152,1.0,0.1343,3,54,57,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2012-06-05,2,0,1,1,0.52,0.5,0.72,0.2985,0,8,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2011-06-06,15,0,0,1,0.8,0.6970000000000001,0.29,0.19399999999999998,38,127,165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-07-03,2,0,0,0,0.7,0.6515,0.58,0.19399999999999998,19,50,69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-16,17,0,0,1,0.64,0.5909,0.78,0.1045,42,230,272,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012-01-05,15,0,1,1,0.36,0.3333,0.34,0.2836,6,113,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-15,18,0,0,1,0.72,0.6515,0.45,0.2239,102,394,496,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-21,13,0,1,0,0.66,0.6212,0.54,0.2239,291,358,649,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-15,6,0,1,0,0.14,0.1212,0.5,0.2836,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-11-06,13,0,0,0,0.46,0.4545,0.51,0.1642,105,209,314,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-02-03,23,0,1,1,0.26,0.2727,0.7,0.1045,3,74,77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-07-05,16,0,1,1,0.92,0.8333,0.33,0.2537,109,324,433,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-11-14,1,0,0,1,0.46,0.4545,0.63,0.2985,5,6,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2011-03-27,2,0,0,0,0.22,0.2273,0.55,0.19399999999999998,6,15,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2012-03-17,11,0,1,0,0.52,0.5,0.77,0.1343,226,359,585,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2012-07-01,15,0,1,0,0.9,0.8182,0.37,0.2836,101,244,345,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-07-29,1,0,1,0,0.66,0.6061,0.83,0.1045,49,109,158,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-14,22,0,1,1,0.52,0.5,0.55,0.1343,43,159,202,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-10-17,10,0,1,1,0.46,0.4545,0.67,0.0,60,168,228,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2012-01-29,6,0,1,0,0.2,0.2273,0.4,0.1045,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-29,1,0,1,1,0.64,0.6061,0.69,0.1343,2,12,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-03-14,19,0,0,1,0.36,0.3485,0.43,0.1343,17,133,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-10-04,4,0,0,1,0.4,0.4091,0.82,0.0896,3,4,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2012-05-06,22,0,1,0,0.56,0.5303,0.73,0.1642,44,113,157,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-06,0,0,0,0,0.28,0.3182,0.75,0.0,10,65,75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-12-02,14,0,0,1,0.42,0.4242,0.44,0.1045,25,145,170,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-09-25,0,0,0,0,0.6,0.5455,0.88,0.0,37,136,173,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2011-08-16,4,0,0,1,0.64,0.6061,0.69,0.2985,0,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-03-10,0,0,1,0,0.3,0.2727,0.36,0.3582,9,68,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-03-12,6,0,0,0,0.22,0.2121,0.75,0.2537,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-09-11,2,0,1,1,0.48,0.4697,0.77,0.1642,1,5,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2012-04-18,21,0,1,1,0.42,0.4242,0.82,0.0896,24,165,189,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-09-18,12,0,0,0,0.54,0.5152,0.64,0.1343,135,229,364,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-08,23,0,0,1,0.62,0.5152,1.0,0.0896,0,26,26,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2011-07-27,8,0,0,1,0.74,0.6667,0.42,0.2537,28,405,433,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-10-20,10,0,0,1,0.46,0.4545,0.59,0.4478,25,105,130,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2012-09-13,0,0,1,1,0.56,0.5303,0.73,0.0896,11,46,57,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-21,21,0,0,0,0.7,0.6667,0.79,0.2537,45,93,138,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-03,7,0,1,1,0.24,0.2273,0.65,0.2239,10,216,226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-11,14,0,1,0,0.46,0.4545,0.31,0.2836,212,289,501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-07,17,0,0,1,0.6,0.6212,0.56,0.2537,101,462,563,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2012-08-27,5,0,1,1,0.62,0.5606,0.88,0.0,4,32,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-07-18,12,0,1,1,0.92,0.8636,0.37,0.1343,36,166,202,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-03-20,17,0,1,1,0.6,0.5909,0.73,0.19399999999999998,108,642,750,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-08-15,9,0,1,1,0.72,0.6818,0.62,0.19399999999999998,57,310,367,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2011-01-24,15,0,0,1,0.16,0.1667,0.4,0.1642,7,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-01-05,10,0,0,1,0.22,0.19699999999999998,0.37,0.3284,4,53,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-03-01,2,0,1,1,0.46,0.4545,0.94,0.2836,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011-10-23,12,0,0,0,0.5,0.4848,0.59,0.2537,164,249,413,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-09-06,8,0,0,1,0.54,0.5152,0.83,0.3881,15,349,364,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2011-04-30,21,0,0,0,0.44,0.4394,0.62,0.1343,58,119,177,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-10,6,0,0,1,0.68,0.6364,0.61,0.0,9,110,119,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-05,22,0,0,1,0.7,0.6515,0.65,0.2239,51,137,188,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-02-15,1,0,0,1,0.3,0.2424,0.42,0.7761,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-05-16,6,0,1,1,0.54,0.5152,0.94,0.0896,8,150,158,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-12-17,10,0,1,1,0.38,0.3939,0.87,0.0896,15,120,135,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2011-05-12,14,0,0,1,0.62,0.6061,0.61,0.2239,43,148,191,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011-10-18,22,0,0,1,0.52,0.5,0.77,0.1642,22,115,137,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2011-09-29,20,0,0,1,0.6,0.6212,0.53,0.0896,39,234,273,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-20,10,0,0,1,0.56,0.5303,0.64,0.19399999999999998,44,104,148,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-05-29,0,0,0,0,0.64,0.5758,0.83,0.2239,32,51,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-15,12,0,0,1,0.66,0.6212,0.69,0.2985,31,148,179,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2011-09-30,0,0,0,1,0.52,0.5,0.83,0.1045,7,53,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-23,12,0,0,1,0.7,0.6364,0.39,0.0896,60,177,237,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-06-30,15,0,0,1,0.78,0.6667,0.25,0.2537,64,176,240,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-10-04,0,0,0,1,0.4,0.4091,0.87,0.0896,5,22,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2011-08-08,14,0,0,1,0.82,0.7424,0.43,0.2985,41,109,150,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-01-02,7,0,0,0,0.4,0.4091,0.76,0.19399999999999998,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-09-05,21,1,0,0,0.66,0.5909,0.94,0.2985,20,40,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2011-06-22,4,0,0,1,0.64,0.5758,0.83,0.0,3,8,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-28,4,0,0,1,0.66,0.6212,0.74,0.0,1,7,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-11-08,19,0,0,1,0.46,0.4545,0.59,0.0,14,264,278,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2012-02-07,20,0,1,1,0.36,0.3485,0.5,0.1343,6,206,212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011-05-11,21,0,0,1,0.54,0.5152,0.6,0.0,32,202,234,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-09-26,15,0,1,1,0.74,0.6667,0.48,0.2985,69,231,300,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-02-03,23,0,0,1,0.2,0.2273,0.47,0.1045,4,34,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-05-26,2,0,0,1,0.62,0.5758,0.83,0.1045,7,7,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-04-03,16,0,0,0,0.46,0.4545,0.31,0.19399999999999998,147,156,303,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2012-05-10,5,0,1,1,0.46,0.4545,0.72,0.2985,1,23,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-09-27,5,0,1,1,0.58,0.5455,0.83,0.0,2,64,66,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2012-08-20,18,0,1,1,0.62,0.5909,0.78,0.2537,89,726,815,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
